,tracking_id,datetime,windmill_generated_power(kW/h)
7150,WM_14691,2019-02-22 05:23:20,10.392508
7151,WM_14989,2019-02-24 23:13:20,10.055777
7152,WM_31701,2019-07-18 16:13:20,4.2306547
7153,WM_13099,2019-02-10 10:13:20,5.9094996
7154,WM_22099,2019-05-08 03:53:20,4.802554
7155,WM_21053,2019-04-30 02:53:20,3.5790803
7156,WM_8124,2019-01-04 08:13:20,4.265812
7157,WM_39292,2019-09-15 14:33:20,3.5729327
7158,WM_23497,2019-05-18 02:53:20,5.727561
7159,WM_39377,2019-09-16 04:53:20,5.770218
7160,WM_26529,2019-06-11 04:03:20,4.4055505
7161,WM_39520,2019-09-17 04:43:20,4.801643
7162,WM_1826,2018-11-14 03:53:20,3.2609909
7163,WM_16150,2019-03-06 22:43:20,8.306337
7164,WM_8307,2019-01-05 14:43:20,7.4093156
7165,WM_12534,2019-02-06 08:13:20,8.961966
7166,WM_21699,2019-05-05 09:03:20,3.53361
7167,WM_3626,2018-11-30 08:53:20,11.772687
7168,WM_25815,2019-06-05 21:43:20,7.6071525
7169,WM_8912,2019-01-09 22:43:20,3.3679214
7170,WM_32524,2019-07-26 14:53:20,4.916405
7171,WM_26862,2019-06-13 14:23:20,3.949968
7172,WM_17811,2019-03-22 08:53:20,2.997656
7173,WM_13849,2019-02-16 00:23:20,9.648344
7174,WM_774,2018-11-06 00:33:20,8.577514
7175,WM_11354,2019-01-29 00:13:20,9.928001
7176,WM_40261,2019-09-23 02:23:20,6.6854105
7177,WM_557,2018-11-02 03:43:20,3.7129803
7178,WM_4325,2018-12-05 18:03:20,8.773052
7179,WM_25563,2019-06-03 08:23:20,4.3119698
7180,WM_1900,2018-11-14 16:13:20,2.7840695
7181,WM_8591,2019-01-07 15:23:20,6.5438576
7182,WM_15279,2019-02-27 00:33:20,8.509165
7183,WM_36904,2019-08-27 11:43:20,2.3849385
7184,WM_17186,2019-03-17 19:53:20,4.3814445
7185,WM_31246,2019-07-15 10:13:20,6.4413733
7186,WM_32060,2019-07-21 06:23:20,4.6907606
7187,WM_5920,2018-12-19 08:23:20,8.428925
7188,WM_18547,2019-03-27 21:53:20,1.5828891
7189,WM_16737,2019-03-12 22:23:20,3.501372
7190,WM_22208,2019-05-08 22:33:20,3.6224525
7191,WM_14800,2019-02-23 06:03:20,5.793982
7192,WM_1505,2018-11-11 19:33:20,1.6220422
7193,WM_24610,2019-05-26 01:23:20,4.8061695
7194,WM_15807,2019-03-04 08:53:20,5.7585826
7195,WM_33290,2019-08-01 12:33:20,3.0360022
7196,WM_17244,2019-03-18 06:03:20,6.1223016
7197,WM_28759,2019-06-27 12:13:20,3.1503656
7198,WM_33988,2019-08-06 11:23:20,6.1041274
7199,WM_34045,2019-08-06 20:53:20,5.9138575
7200,WM_23029,2019-05-14 20:43:20,5.196816
7201,WM_23468,2019-05-17 22:03:20,6.8794703
7202,WM_3287,2018-11-27 23:03:20,6.684381
7203,WM_22918,2019-05-14 02:03:20,3.9675665
7204,WM_17012,2019-03-14 23:23:20,3.4857178
7205,WM_15062,2019-02-25 12:23:20,9.256027
7206,WM_28732,2019-06-27 07:43:20,5.053806
7207,WM_32046,2019-07-21 03:43:20,5.944665
7208,WM_11567,2019-01-30 11:53:20,12.071778
7209,WM_36075,2019-08-21 16:13:20,3.3683536
7210,WM_15605,2019-03-01 07:43:20,9.144901
7211,WM_36949,2019-08-27 19:13:20,2.9179611
7212,WM_37688,2019-09-03 22:43:20,7.975343
7213,WM_19578,2019-04-09 03:53:20,3.8837247
7214,WM_9049,2019-01-10 22:03:20,3.5961268
7215,WM_38786,2019-09-11 18:13:20,2.458747
7216,WM_38748,2019-09-11 11:53:20,2.696343
7217,WM_18006,2019-03-23 21:33:20,5.757687
7218,WM_2112,2018-11-16 04:43:20,6.975252
7219,WM_21560,2019-05-04 09:43:20,2.5295844
7220,WM_671,2018-11-05 05:43:20,2.6135464
7221,WM_6703,2018-12-25 06:33:20,9.67255
7222,WM_31274,2019-07-15 14:53:20,7.3182034
7223,WM_36870,2019-08-27 06:03:20,3.0828593
7224,WM_30706,2019-07-11 14:53:20,2.9952855
7225,WM_27389,2019-06-17 12:03:20,4.471997
7226,WM_21535,2019-05-04 05:33:20,5.214904
7227,WM_19211,2019-04-06 07:53:20,3.57601
7228,WM_22762,2019-05-13 00:03:20,5.6165957
7229,WM_2170,2018-11-16 14:33:20,4.595858
7230,WM_38839,2019-09-12 03:03:20,5.5559244
7231,WM_8182,2019-01-04 17:53:20,6.773189
7232,WM_19668,2019-04-15 13:33:20,2.5194411
7233,WM_5808,2018-12-18 12:43:20,8.004286
7234,WM_10639,2019-01-22 16:43:20,11.480219
7235,WM_5232,2018-12-12 09:03:20,11.278109
7236,WM_14861,2019-02-23 16:43:20,7.2217155
7237,WM_38476,2019-09-09 11:33:20,6.076608
7238,WM_6024,2018-12-20 01:43:20,10.533939
7239,WM_23676,2019-05-19 09:33:20,4.283333
7240,WM_14406,2019-02-20 03:13:20,7.808226
7241,WM_25382,2019-06-01 19:53:20,4.4639735
7242,WM_11537,2019-01-30 06:53:20,10.178099
7243,WM_23242,2019-05-16 08:23:20,5.904211
7244,WM_7503,2018-12-30 22:03:20,14.924863
7245,WM_25294,2019-06-01 02:33:20,4.040325
7246,WM_6605,2018-12-24 14:13:20,10.076863
7247,WM_23281,2019-05-16 14:53:20,5.394314
7248,WM_1367,2018-11-10 19:53:20,5.755634
7249,WM_28524,2019-06-25 19:43:20,7.6546984
7250,WM_36037,2019-08-21 09:53:20,3.8500237
7251,WM_14651,2019-02-21 22:43:20,10.283651
7252,WM_38824,2019-09-12 00:33:20,8.348114
7253,WM_2853,2018-11-24 19:33:20,4.731048
7254,WM_2266,2018-11-17 06:33:20,8.489151
7255,WM_27091,2019-06-15 08:13:20,3.660821
7256,WM_38029,2019-09-06 07:33:20,4.421817
7257,WM_837,2018-11-06 11:33:20,5.8634925
7258,WM_31649,2019-07-18 07:23:20,4.2595763
7259,WM_17724,2019-03-21 17:23:20,2.3958263
7260,WM_8449,2019-01-06 15:13:20,7.9910197
7261,WM_29819,2019-07-05 03:43:20,6.4312134
7262,WM_39624,2019-09-17 22:03:20,7.2815547
7263,WM_40209,2019-09-22 17:43:20,7.0374103
7264,WM_29533,2019-07-03 03:03:20,4.659255
7265,WM_32422,2019-07-23 19:33:20,2.742728
7266,WM_16992,2019-03-14 20:03:20,3.3946557
7267,WM_24261,2019-05-23 11:23:20,6.1708903
7268,WM_19312,2019-04-07 03:23:20,3.602342
7269,WM_25381,2019-06-01 19:43:20,4.4209046
7270,WM_19384,2019-04-07 15:43:20,4.2203674
7271,WM_19981,2019-04-19 07:43:20,4.1694603
7272,WM_36232,2019-08-22 18:33:20,5.149676
7273,WM_15452,2019-02-28 06:13:20,10.3975
7274,WM_33878,2019-08-05 16:33:20,5.538531
7275,WM_25831,2019-06-06 00:23:20,6.3634367
7276,WM_8678,2019-01-08 06:33:20,6.1639256
7277,WM_957,2018-11-07 10:03:20,5.0519404
7278,WM_9080,2019-01-11 03:13:20,9.374341
7279,WM_9474,2019-01-13 21:13:20,6.922329
7280,WM_31397,2019-07-16 12:03:20,7.057072
7281,WM_25056,2019-05-30 02:33:20,4.478944
7282,WM_20675,2019-04-27 11:53:20,3.3000982
7283,WM_38772,2019-09-11 15:53:20,2.4401696
7284,WM_19280,2019-04-06 20:53:20,5.9495516
7285,WM_12043,2019-02-02 21:23:20,9.036667
7286,WM_34103,2019-08-07 07:03:20,4.351596
7287,WM_23012,2019-05-14 17:53:20,5.601781
7288,WM_38257,2019-09-07 21:33:20,8.515179
7289,WM_28325,2019-06-24 09:33:20,4.5711527
7290,WM_4037,2018-12-03 16:03:20,5.9268103
7291,WM_33608,2019-08-03 18:33:20,7.989006
7292,WM_31234,2019-07-15 08:13:20,5.94221
7293,WM_23050,2019-05-15 00:23:20,6.731334
7294,WM_18591,2019-03-28 05:13:20,7.4707694
7295,WM_9625,2019-01-15 00:03:20,8.373658
7296,WM_3358,2018-11-28 11:13:20,5.3215494
7297,WM_24984,2019-05-29 14:23:20,5.266576
7298,WM_28593,2019-06-26 07:53:20,5.5706024
7299,WM_27804,2019-06-20 15:03:20,4.4162426
7300,WM_32570,2019-07-26 22:33:20,8.334429
7301,WM_17264,2019-03-18 09:43:20,6.2849765
7302,WM_29313,2019-07-01 13:33:20,3.1927712
7303,WM_17633,2019-03-21 01:43:20,1.7283499
7304,WM_39338,2019-09-15 22:23:20,8.17689
7305,WM_11658,2019-01-31 03:23:20,9.523516
7306,WM_37583,2019-09-03 05:13:20,4.8129177
7307,WM_8537,2019-01-07 06:23:20,8.030401
7308,WM_29138,2019-06-30 07:23:20,5.4490457
7309,WM_16562,2019-03-10 20:03:20,1.776375
7310,WM_37355,2019-09-01 15:13:20,3.4781666
7311,WM_35578,2019-08-18 05:13:20,5.665985
7312,WM_30624,2019-07-11 00:23:20,7.0838757
7313,WM_31741,2019-07-18 22:53:20,8.650634
7314,WM_10826,2019-01-24 01:33:20,11.156947
7315,WM_36229,2019-08-22 18:03:20,4.028656
7316,WM_17821,2019-03-22 12:13:20,2.5984519
7317,WM_35961,2019-08-20 21:13:20,6.028752
7318,WM_4144,2018-12-04 09:53:20,7.677746
7319,WM_24895,2019-05-28 21:03:20,8.0328045
7320,WM_27095,2019-06-15 08:53:20,3.1013348
7321,WM_26856,2019-06-13 13:23:20,5.074356
7322,WM_33616,2019-08-03 20:03:20,7.6895123
7323,WM_10847,2019-01-24 05:03:20,10.83682
7324,WM_13385,2019-02-12 13:43:20,7.015396
7325,WM_20401,2019-04-25 11:43:20,2.462893
7326,WM_28226,2019-06-23 16:03:20,7.14878
7327,WM_28926,2019-06-28 18:03:20,4.775704
7328,WM_29427,2019-07-02 09:03:20,4.269786
7329,WM_10877,2019-01-24 10:03:20,10.169426
7330,WM_25383,2019-06-01 20:03:20,4.1382174
7331,WM_39504,2019-09-17 02:03:20,5.3433223
7332,WM_2833,2018-11-24 16:13:20,5.2392554
7333,WM_23166,2019-05-15 19:43:20,6.6751423
7334,WM_13008,2019-02-09 17:03:20,3.8750908
7335,WM_33225,2019-08-01 01:03:20,6.69932
7336,WM_11749,2019-01-31 18:53:20,10.275616
7337,WM_9748,2019-01-15 22:33:20,9.391236
7338,WM_21138,2019-04-30 17:03:20,2.554044
7339,WM_19867,2019-04-17 17:33:20,5.86906
7340,WM_1834,2018-11-14 05:13:20,3.3871639
7341,WM_14754,2019-02-22 18:03:20,7.936228
7342,WM_40077,2019-09-21 19:43:20,8.872074
7343,WM_31370,2019-07-16 07:33:20,4.7385864
7344,WM_11961,2019-02-02 07:13:20,10.277939
7345,WM_35405,2019-08-17 00:23:20,8.663942
7346,WM_11839,2019-02-01 10:43:20,9.545994
7347,WM_19201,2019-04-06 05:13:20,2.938208
7348,WM_21910,2019-05-06 20:23:20,5.9939866
7349,WM_26451,2019-06-10 14:53:20,6.4194427
7350,WM_8810,2019-01-09 05:33:20,7.563707
7351,WM_16295,2019-03-07 22:53:20,7.0202365
7352,WM_29647,2019-07-03 22:43:20,8.132458
7353,WM_33204,2019-07-31 21:33:20,6.668701
7354,WM_4485,2018-12-06 23:33:20,8.751016
7355,WM_24393,2019-05-24 10:23:20,3.4266167
7356,WM_33101,2019-07-31 03:53:20,5.226438
7357,WM_484,2018-11-01 14:23:20,4.101968
7358,WM_31142,2019-07-14 16:53:20,5.2352014
7359,WM_6237,2018-12-21 17:33:20,12.986349
7360,WM_29259,2019-07-01 04:23:20,4.417286
7361,WM_30120,2019-07-07 07:23:20,2.5346184
7362,WM_12628,2019-02-06 23:53:20,6.4477158
7363,WM_18143,2019-03-24 22:43:20,5.379854
7364,WM_13919,2019-02-16 12:43:20,8.044966
7365,WM_10276,2019-01-19 20:13:20,10.891522
7366,WM_5858,2018-12-18 22:03:20,8.69963
7367,WM_34038,2019-08-06 19:43:20,4.9640665
7368,WM_2182,2018-11-16 16:33:20,3.8752692
7369,WM_32835,2019-07-29 06:23:20,4.315816
7370,WM_19937,2019-04-19 00:23:20,5.319116
7371,WM_2448,2018-11-21 21:33:20,4.3389034
7372,WM_31304,2019-07-15 19:53:20,9.049433
7373,WM_15448,2019-02-28 05:33:20,10.0361
7374,WM_9378,2019-01-13 05:03:20,4.326151
7375,WM_22730,2019-05-12 18:33:20,5.547619
7376,WM_3882,2018-12-02 14:13:20,4.9114723
7377,WM_1541,2018-11-12 02:43:20,2.611067
7378,WM_20973,2019-04-29 13:33:20,3.1766446
7379,WM_30556,2019-07-10 12:43:20,3.251494
7380,WM_28720,2019-06-27 05:33:20,6.079659
7381,WM_9922,2019-01-17 05:13:20,8.593125
7382,WM_39099,2019-09-14 06:13:20,3.1706746
7383,WM_16200,2019-03-07 07:03:20,9.150516
7384,WM_14104,2019-02-17 21:03:20,7.205507
7385,WM_32141,2019-07-21 20:03:20,7.592119
7386,WM_34755,2019-08-11 22:03:20,7.6798563
7387,WM_38699,2019-09-11 03:43:20,4.4131203
7388,WM_26298,2019-06-09 12:53:20,4.8388243
7389,WM_34640,2019-08-11 02:23:20,6.5518146
7390,WM_36466,2019-08-24 10:03:20,2.8038874
7391,WM_19433,2019-04-08 00:13:20,5.8148174
7392,WM_31201,2019-07-15 02:43:20,8.743313
7393,WM_34222,2019-08-08 03:43:20,5.309449
7394,WM_9192,2019-01-11 21:53:20,11.8807535
7395,WM_1999,2018-11-15 09:43:20,5.544383
7396,WM_8813,2019-01-09 06:03:20,7.5482903
7397,WM_17402,2019-03-19 10:23:20,1.768719
7398,WM_14102,2019-02-17 20:43:20,6.368515
7399,WM_37446,2019-09-02 06:23:20,4.8175163
7400,WM_3449,2018-11-29 02:23:20,3.2405555
7401,WM_26325,2019-06-09 17:33:20,6.470983
7402,WM_16675,2019-03-12 11:13:20,6.9158273
7403,WM_22986,2019-05-14 13:33:20,5.8128657
7404,WM_9352,2019-01-13 00:43:20,4.5170646
7405,WM_21866,2019-05-06 13:03:20,5.40244
7406,WM_29486,2019-07-02 19:03:20,6.2362337
7407,WM_7276,2018-12-29 08:03:20,6.9186535
7408,WM_19372,2019-04-07 13:43:20,4.410001
7409,WM_38158,2019-09-07 05:03:20,5.2649026
7410,WM_26625,2019-06-11 20:13:20,6.448465
7411,WM_24148,2019-05-22 16:23:20,4.9575586
7412,WM_33656,2019-08-04 02:43:20,8.981969
7413,WM_12343,2019-02-04 23:53:20,9.104529
7414,WM_3544,2018-11-29 19:03:20,2.7884514
7415,WM_33352,2019-08-01 23:03:20,8.309892
7416,WM_14155,2019-02-18 06:23:20,4.0871625
7417,WM_3492,2018-11-29 09:33:20,4.2120395
7418,WM_39062,2019-09-14 00:03:20,5.586408
7419,WM_35872,2019-08-20 06:23:20,5.0658865
7420,WM_15966,2019-03-05 13:13:20,8.089967
7421,WM_31664,2019-07-18 09:53:20,2.8552027
7422,WM_20052,2019-04-19 21:03:20,9.075821
7423,WM_32607,2019-07-27 04:43:20,6.000322
7424,WM_28919,2019-06-28 16:53:20,2.3147721
7425,WM_37998,2019-09-06 02:23:20,6.298215
7426,WM_23924,2019-05-21 02:53:20,6.841131
7427,WM_33565,2019-08-03 11:23:20,5.8134146
7428,WM_20414,2019-04-25 13:53:20,3.3914871
7429,WM_38027,2019-09-06 07:13:20,3.2519162
7430,WM_27323,2019-06-17 00:13:20,6.629183
7431,WM_33858,2019-08-05 13:13:20,7.253502
7432,WM_36196,2019-08-22 12:33:20,4.295187
7433,WM_31037,2019-07-13 22:43:20,7.8420997
7434,WM_5695,2018-12-17 17:13:20,6.144217
7435,WM_11255,2019-01-27 01:33:20,9.840974
7436,WM_31657,2019-07-18 08:43:20,3.3748796
7437,WM_26967,2019-06-14 11:03:20,4.3108673
7438,WM_39278,2019-09-15 12:03:20,4.005839
7439,WM_9212,2019-01-12 01:13:20,3.0939248
7440,WM_18757,2019-03-31 09:53:20,3.5667286
7441,WM_26627,2019-06-11 20:43:20,6.5398455
7442,WM_36715,2019-08-26 03:53:20,5.2618856
7443,WM_6617,2018-12-24 16:13:20,10.293184
7444,WM_23547,2019-05-18 11:23:20,4.7696667
7445,WM_30239,2019-07-08 04:23:20,7.445306
7446,WM_8286,2019-01-05 11:13:20,6.1748137
7447,WM_3636,2018-11-30 10:33:20,6.1442385
7448,WM_30865,2019-07-12 17:43:20,6.281114
7449,WM_22756,2019-05-12 22:53:20,6.527781
7450,WM_37014,2019-08-28 06:03:20,2.3282652
7451,WM_11338,2019-01-28 21:33:20,11.94392
7452,WM_29909,2019-07-05 19:03:20,5.915714
7453,WM_25224,2019-05-31 13:03:20,3.780206
7454,WM_33282,2019-08-01 11:13:20,2.8744533
7455,WM_37324,2019-09-01 10:03:20,3.5700593
7456,WM_15994,2019-03-05 17:53:20,7.4821215
7457,WM_30158,2019-07-07 14:03:20,2.7095232
7458,WM_35908,2019-08-20 12:23:20,4.611273
7459,WM_24241,2019-05-23 07:53:20,4.141247
7460,WM_23483,2019-05-18 00:33:20,6.083825
7461,WM_17184,2019-03-17 19:33:20,3.4746475
7462,WM_9890,2019-01-16 23:53:20,8.54604
7463,WM_31155,2019-07-14 19:03:20,6.978625
7464,WM_25553,2019-06-03 06:23:20,4.2537646
7465,WM_4626,2018-12-07 23:53:20,9.267918
7466,WM_38345,2019-09-08 12:13:20,3.6001716
7467,WM_37672,2019-09-03 20:03:20,6.348582
7468,WM_35779,2019-08-19 14:53:20,2.4141722
7469,WM_30203,2019-07-07 21:53:20,7.4103823
7470,WM_25217,2019-05-31 11:53:20,3.8780866
7471,WM_28192,2019-06-23 10:23:20,6.0749106
7472,WM_18537,2019-03-27 20:13:20,1.813087
7473,WM_13998,2019-02-17 03:03:20,9.182166
7474,WM_21122,2019-04-30 14:23:20,2.4867353
7475,WM_2979,2018-11-25 18:13:20,4.827364
7476,WM_22494,2019-05-11 01:23:20,5.431722
7477,WM_3213,2018-11-27 10:33:20,6.3808255
7478,WM_3783,2018-12-01 16:33:20,5.110942
7479,WM_12426,2019-02-05 13:43:20,6.8577127
7480,WM_14911,2019-02-24 10:13:20,9.413987
7481,WM_31495,2019-07-17 04:43:20,6.1074915
7482,WM_18035,2019-03-24 03:53:20,3.9473839
7483,WM_19005,2019-04-04 19:43:20,2.8655248
7484,WM_37951,2019-09-05 18:33:20,7.6698174
7485,WM_36711,2019-08-26 03:13:20,5.098172
7486,WM_8285,2019-01-05 11:03:20,6.929332
7487,WM_23635,2019-05-19 02:43:20,5.338136
7488,WM_35380,2019-08-16 20:13:20,7.941806
7489,WM_12981,2019-02-09 12:23:20,5.8138165
7490,WM_34336,2019-08-08 22:43:20,2.8604825
7491,WM_31601,2019-07-17 22:43:20,7.9510684
7492,WM_10963,2019-01-25 00:23:20,8.313433
7493,WM_29866,2019-07-05 11:53:20,5.410135
7494,WM_16551,2019-03-10 15:53:20,7.459026
7495,WM_10858,2019-01-24 06:53:20,10.644386
7496,WM_21299,2019-05-01 20:03:20,3.9388356
7497,WM_11842,2019-02-01 11:23:20,10.428238
7498,WM_7046,2018-12-27 17:43:20,9.988829
7499,WM_22703,2019-05-12 14:03:20,5.359694
7500,WM_26903,2019-06-14 00:23:20,7.6019354
7501,WM_35822,2019-08-19 22:03:20,8.677908
7502,WM_11673,2019-01-31 06:13:20,7.463737
7503,WM_23630,2019-05-19 01:53:20,5.657936
7504,WM_38846,2019-09-12 04:13:20,3.6716309
7505,WM_11005,2019-01-25 07:43:20,10.435757
7506,WM_33643,2019-08-04 00:33:20,8.956013
7507,WM_34792,2019-08-12 04:23:20,2.6025696
7508,WM_3246,2018-11-27 16:03:20,2.8151388
7509,WM_12954,2019-02-09 07:43:20,6.013616
7510,WM_32249,2019-07-22 14:23:20,2.3987339
7511,WM_11569,2019-01-30 12:13:20,11.967494
7512,WM_20751,2019-04-28 00:33:20,5.9600267
7513,WM_16114,2019-03-06 16:13:20,9.262641
7514,WM_3802,2018-12-01 19:43:20,6.673699
7515,WM_19498,2019-04-08 12:03:20,5.7652297
7516,WM_22892,2019-05-13 21:43:20,5.382676
7517,WM_18227,2019-03-25 15:03:20,3.4134262
7518,WM_16564,2019-03-10 20:23:20,1.4616723
7519,WM_7768,2019-01-01 19:03:20,17.147997
7520,WM_7185,2018-12-28 16:53:20,11.158684
7521,WM_11483,2019-01-29 21:53:20,12.687404
7522,WM_32802,2019-07-29 00:33:20,8.60105
7523,WM_24281,2019-05-23 14:43:20,4.531692
7524,WM_27894,2019-06-21 06:23:20,5.3217645
7525,WM_27446,2019-06-17 21:53:20,6.3533998
7526,WM_4426,2018-12-06 13:33:20,9.029861
7527,WM_29357,2019-07-01 21:03:20,6.81947
7528,WM_22696,2019-05-12 11:03:20,2.8005798
7529,WM_39164,2019-09-14 17:03:20,5.035093
7530,WM_6779,2018-12-25 19:13:20,9.870578
7531,WM_13448,2019-02-13 00:23:20,8.291935
7532,WM_38401,2019-09-08 21:33:20,8.231148
7533,WM_18455,2019-03-27 06:23:20,3.4090314
7534,WM_31996,2019-07-20 18:33:20,3.8843093
7535,WM_14145,2019-02-18 04:43:20,5.2302966
7536,WM_34472,2019-08-09 21:43:20,8.0669365
7537,WM_18072,2019-03-24 10:33:20,4.2641573
7538,WM_28958,2019-06-29 00:23:20,6.605423
7539,WM_20552,2019-04-26 15:23:20,3.466458
7540,WM_11801,2019-02-01 04:13:20,9.389607
7541,WM_7956,2019-01-03 02:23:20,9.580374
7542,WM_37973,2019-09-05 22:13:20,8.545671
7543,WM_27142,2019-06-15 17:03:20,5.040212
7544,WM_7946,2019-01-03 00:43:20,10.18628
7545,WM_2420,2018-11-21 16:53:20,3.3759415
7546,WM_7178,2018-12-28 15:43:20,12.290633
7547,WM_26850,2019-06-13 12:23:20,3.3022473
7548,WM_21027,2019-04-29 22:33:20,3.6315005
7549,WM_18594,2019-03-28 05:43:20,6.269484
7550,WM_30885,2019-07-12 21:03:20,6.856102
7551,WM_15959,2019-03-05 12:03:20,9.664835
7552,WM_4342,2018-12-05 20:53:20,8.642406
7553,WM_36887,2019-08-27 08:53:20,2.7966654
7554,WM_5189,2018-12-12 01:33:20,11.492104
7555,WM_20152,2019-04-22 08:43:20,4.4182897
7556,WM_15811,2019-03-04 09:33:20,5.71067
7557,WM_16292,2019-03-07 22:23:20,8.788767
7558,WM_16248,2019-03-07 15:03:20,8.069382
7559,WM_8657,2019-01-08 02:43:20,8.34387
7560,WM_39640,2019-09-18 00:43:20,6.6432157
7561,WM_33950,2019-08-06 04:53:20,7.4320083
7562,WM_20908,2019-04-29 02:43:20,3.8156414
7563,WM_31221,2019-07-15 06:03:20,7.2476983
7564,WM_21928,2019-05-06 23:23:20,7.1045527
7565,WM_26548,2019-06-11 07:13:20,2.6616974
7566,WM_31199,2019-07-15 02:23:20,8.699925
7567,WM_6585,2018-12-24 10:53:20,13.155464
7568,WM_295,2018-10-31 06:43:20,10.317654
7569,WM_35662,2019-08-18 19:13:20,7.7830653
7570,WM_26804,2019-06-13 04:43:20,5.1624684
7571,WM_6634,2018-12-24 19:03:20,11.685159
7572,WM_16686,2019-03-12 13:53:20,4.2189813
7573,WM_10031,2019-01-18 02:13:20,9.814237
7574,WM_25291,2019-06-01 01:53:20,4.262449
7575,WM_18979,2019-04-04 10:13:20,2.8365855
7576,WM_10425,2019-01-20 21:23:20,9.181982
7577,WM_19932,2019-04-18 23:33:20,4.2087936
7578,WM_35243,2019-08-15 07:33:20,6.0547075
7579,WM_19171,2019-04-05 23:33:20,5.9965878
7580,WM_5761,2018-12-18 04:23:20,8.355721
7581,WM_293,2018-10-31 06:23:20,9.823628
7582,WM_29318,2019-07-01 14:23:20,4.361061
7583,WM_7078,2018-12-27 23:03:20,10.825991
7584,WM_17968,2019-03-23 14:53:20,2.932991
7585,WM_39195,2019-09-14 22:13:20,6.405679
7586,WM_26403,2019-06-10 06:53:20,4.925655
7587,WM_21915,2019-05-06 21:13:20,6.9144335
7588,WM_33535,2019-08-03 06:13:20,3.6793308
7589,WM_10109,2019-01-18 15:33:20,12.41747
7590,WM_38856,2019-09-12 05:53:20,9.398366
7591,WM_25829,2019-06-06 00:03:20,6.748237
7592,WM_26644,2019-06-12 00:03:20,5.7072973
7593,WM_12822,2019-02-08 09:23:20,7.104276
7594,WM_20009,2019-04-19 13:53:20,3.5990613
7595,WM_15645,2019-03-01 14:33:20,11.108242
7596,WM_17550,2019-03-20 11:43:20,3.9532475
7597,WM_17372,2019-03-19 04:23:20,2.7197247
7598,WM_7421,2018-12-30 08:23:20,5.825772
7599,WM_1027,2018-11-08 02:23:20,5.411988
7600,WM_17783,2019-03-22 03:23:20,1.6919295
7601,WM_26047,2019-06-07 14:13:20,4.615324
7602,WM_38750,2019-09-11 12:13:20,3.0637019
7603,WM_12379,2019-02-05 05:53:20,6.827652
7604,WM_2353,2018-11-17 21:13:20,5.968793
7605,WM_28253,2019-06-23 20:33:20,7.8890324
7606,WM_4272,2018-12-05 09:13:20,2.6995234
7607,WM_8308,2019-01-05 14:53:20,7.7957993
7608,WM_2879,2018-11-24 23:53:20,6.095418
7609,WM_38236,2019-09-07 18:03:20,6.5397506
7610,WM_29153,2019-06-30 09:53:20,5.283822
7611,WM_3868,2018-12-02 11:33:20,4.521905
7612,WM_33051,2019-07-30 19:33:20,4.8156366
7613,WM_34138,2019-08-07 13:03:20,5.6286583
7614,WM_1732,2018-11-13 10:43:20,4.6715665
7615,WM_3162,2018-11-27 02:03:20,5.0695376
7616,WM_17770,2019-03-22 01:03:20,5.141299
7617,WM_6897,2018-12-26 15:33:20,10.67322
7618,WM_1384,2018-11-10 22:53:20,7.085372
7619,WM_29748,2019-07-04 15:33:20,6.08233
7620,WM_14109,2019-02-17 21:53:20,9.264181
7621,WM_27760,2019-06-20 07:43:20,3.7062924
7622,WM_8410,2019-01-06 08:33:20,8.086626
7623,WM_24968,2019-05-29 11:43:20,4.0859303
7624,WM_31976,2019-07-20 15:13:20,3.218306
7625,WM_18578,2019-03-28 03:03:20,2.9912422
7626,WM_1663,2018-11-12 23:03:20,3.8558247
7627,WM_21680,2019-05-05 05:53:20,3.3768783
7628,WM_11492,2019-01-29 23:23:20,12.046111
7629,WM_24424,2019-05-24 17:43:20,3.6089044
7630,WM_24528,2019-05-25 11:23:20,4.517181
7631,WM_36107,2019-08-21 21:33:20,6.707355
7632,WM_30741,2019-07-11 20:43:20,7.239309
7633,WM_17911,2019-03-23 03:53:20,4.1160793
7634,WM_26873,2019-06-13 18:43:20,3.6521516
7635,WM_37893,2019-09-05 08:53:20,2.9541528
7636,WM_32584,2019-07-27 00:53:20,8.953979
7637,WM_24890,2019-05-28 20:13:20,7.976562
7638,WM_36441,2019-08-24 05:53:20,5.3782663
7639,WM_21454,2019-05-03 00:03:20,2.4812295
7640,WM_29002,2019-06-29 08:13:20,5.0900674
7641,WM_6003,2018-12-19 22:13:20,12.109943
7642,WM_38142,2019-09-07 02:23:20,8.903021
7643,WM_33455,2019-08-02 16:13:20,3.2268445
7644,WM_24753,2019-05-27 20:13:20,6.603775
7645,WM_5890,2018-12-19 03:23:20,9.4468975
7646,WM_14546,2019-02-21 05:13:20,8.012405
7647,WM_37025,2019-08-28 07:53:20,2.6527882
7648,WM_27817,2019-06-20 17:13:20,4.87074
7649,WM_37923,2019-09-05 13:53:20,4.8178387
7650,WM_7030,2018-12-27 15:03:20,9.825576
7651,WM_6155,2018-12-20 23:33:20,11.29438
7652,WM_6673,2018-12-25 01:33:20,9.738055
7653,WM_8842,2019-01-09 10:53:20,8.197411
7654,WM_18402,2019-03-26 21:33:20,3.021606
7655,WM_7052,2018-12-27 18:43:20,10.857259
7656,WM_13083,2019-02-10 07:33:20,4.4271183
7657,WM_16256,2019-03-07 16:23:20,8.043457
7658,WM_7288,2018-12-29 10:03:20,8.569468
