,tracking_id,datetime,windmill_generated_power(kW/h)
4992,WM_24915,2019-05-29 02:43:20,4.6639757
4993,WM_4116,2018-12-04 05:13:20,3.9556737
4994,WM_30331,2019-07-08 21:13:20,7.8869143
4995,WM_12802,2019-02-08 05:43:20,8.244496
4996,WM_13449,2019-02-13 00:33:20,8.505575
4997,WM_32154,2019-07-21 22:13:20,7.9766984
4998,WM_28489,2019-06-25 13:43:20,5.9299264
4999,WM_1180,2018-11-09 05:43:20,3.014187
5000,WM_7343,2018-12-29 19:13:20,12.911636
5001,WM_23807,2019-05-20 07:23:20,2.5798423
5002,WM_16908,2019-03-14 04:23:20,8.128582
5003,WM_14894,2019-02-24 03:23:20,6.9641547
5004,WM_18930,2019-04-04 02:03:20,3.79236
5005,WM_22960,2019-05-14 09:13:20,3.0257459
5006,WM_16003,2019-03-05 19:23:20,6.4574914
5007,WM_32017,2019-07-20 22:03:20,7.9087043
5008,WM_23910,2019-05-21 00:33:20,6.8842883
5009,WM_5086,2018-12-11 08:23:20,7.9025774
5010,WM_1586,2018-11-12 10:13:20,6.042356
5011,WM_4908,2018-12-10 01:33:20,10.773061
5012,WM_29734,2019-07-04 13:13:20,4.6566944
5013,WM_901,2018-11-07 00:23:20,5.944936
5014,WM_31166,2019-07-14 20:53:20,8.215667
5015,WM_25964,2019-06-06 23:53:20,7.0160246
5016,WM_24928,2019-05-29 04:53:20,4.9242063
5017,WM_18569,2019-03-28 01:33:20,2.6846364
5018,WM_18664,2019-03-28 18:33:20,2.80382
5019,WM_39364,2019-09-16 02:43:20,6.359933
5020,WM_20,2018-10-29 00:13:20,2.1392882
5021,WM_35168,2019-08-14 19:03:20,7.032096
5022,WM_28271,2019-06-23 23:33:20,9.130908
5023,WM_20181,2019-04-22 13:33:20,8.021137
5024,WM_6367,2018-12-22 15:23:20,9.946549
5025,WM_27714,2019-06-19 23:53:20,8.231787
5026,WM_20855,2019-04-28 17:53:20,1.5150571
5027,WM_1619,2018-11-12 15:43:20,2.5008898
5028,WM_27175,2019-06-15 22:43:20,8.196983
5029,WM_13374,2019-02-12 11:13:20,6.600645
5030,WM_20697,2019-04-27 15:33:20,3.5069275
5031,WM_22836,2019-05-13 12:23:20,2.5995421
5032,WM_9610,2019-01-14 21:33:20,9.662611
5033,WM_35532,2019-08-17 21:33:20,8.112677
5034,WM_15500,2019-02-28 14:13:20,14.49836
5035,WM_27459,2019-06-18 00:03:20,7.5676165
5036,WM_20203,2019-04-22 17:13:20,5.082498
5037,WM_38802,2019-09-11 20:53:20,5.434908
5038,WM_35861,2019-08-20 04:33:20,5.3887634
5039,WM_19574,2019-04-09 03:13:20,3.286052
5040,WM_21717,2019-05-05 12:03:20,5.314551
5041,WM_6539,2018-12-24 02:23:20,8.906387
5042,WM_29969,2019-07-06 06:03:20,5.315874
5043,WM_6738,2018-12-25 12:23:20,13.746123
5044,WM_27966,2019-06-21 18:23:20,7.0791445
5045,WM_34559,2019-08-10 12:53:20,5.2891173
5046,WM_39000,2019-09-13 13:43:20,2.6178343
5047,WM_30020,2019-07-06 14:33:20,3.5348458
5048,WM_36709,2019-08-26 02:53:20,5.421131
5049,WM_2721,2018-11-23 21:23:20,4.490323
5050,WM_21710,2019-05-05 10:53:20,3.6309547
5051,WM_5704,2018-12-17 18:43:20,5.7596307
5052,WM_32392,2019-07-23 14:23:20,2.4069026
5053,WM_37929,2019-09-05 14:53:20,4.887
5054,WM_25195,2019-05-31 08:13:20,2.8095524
5055,WM_2294,2018-11-17 11:13:20,7.6428
5056,WM_11872,2019-02-01 16:23:20,12.292171
5057,WM_3261,2018-11-27 18:33:20,2.252346
5058,WM_39950,2019-09-20 22:33:20,8.543315
5059,WM_22412,2019-05-10 09:43:20,4.0878773
5060,WM_15577,2019-03-01 03:03:20,11.400072
5061,WM_1464,2018-11-11 12:43:20,4.3673925
5062,WM_16247,2019-03-07 14:53:20,8.101382
5063,WM_18722,2019-03-30 07:33:20,1.3655485
5064,WM_28465,2019-06-25 09:43:20,5.0600758
5065,WM_38698,2019-09-11 03:33:20,4.1210823
5066,WM_39541,2019-09-17 08:13:20,2.623704
5067,WM_24096,2019-05-22 07:33:20,3.2976923
5068,WM_19831,2019-04-17 11:13:20,2.7980664
5069,WM_13863,2019-02-16 02:43:20,8.342024
5070,WM_10413,2019-01-20 19:23:20,11.447237
5071,WM_28534,2019-06-25 21:23:20,6.433166
5072,WM_25430,2019-06-02 06:43:20,3.5610805
5073,WM_28659,2019-06-26 19:03:20,5.494266
5074,WM_1085,2018-11-08 12:33:20,4.053488
5075,WM_9331,2019-01-12 21:13:20,3.208642
5076,WM_2168,2018-11-16 14:13:20,3.112324
5077,WM_24124,2019-05-22 12:13:20,5.3911185
5078,WM_3191,2018-11-27 06:53:20,8.502119
5079,WM_32540,2019-07-26 17:33:20,7.0591316
5080,WM_17428,2019-03-19 14:43:20,2.5851047
5081,WM_37279,2019-09-01 02:33:20,6.067162
5082,WM_25455,2019-06-02 11:43:20,5.0563912
5083,WM_28766,2019-06-27 13:23:20,2.3973513
5084,WM_27857,2019-06-20 23:53:20,7.3089314
5085,WM_35780,2019-08-19 15:03:20,3.6263947
5086,WM_21541,2019-05-04 06:33:20,5.1698275
5087,WM_6621,2018-12-24 16:53:20,10.557619
5088,WM_22725,2019-05-12 17:43:20,4.4123964
5089,WM_6667,2018-12-25 00:33:20,11.333971
5090,WM_15032,2019-02-25 07:03:20,9.955438
5091,WM_36201,2019-08-22 13:23:20,4.403084
5092,WM_23777,2019-05-20 02:23:20,5.4166718
5093,WM_22877,2019-05-13 19:13:20,4.582732
5094,WM_19279,2019-04-06 20:43:20,5.6190014
5095,WM_25667,2019-06-04 05:33:20,4.7993565
5096,WM_17521,2019-03-20 06:53:20,3.0252032
5097,WM_36190,2019-08-22 11:33:20,3.9749079
5098,WM_2337,2018-11-17 18:33:20,2.7646952
5099,WM_33275,2019-08-01 09:53:20,3.4350784
5100,WM_22487,2019-05-11 00:13:20,5.2849293
5101,WM_6412,2018-12-23 01:03:20,9.924727
5102,WM_11084,2019-01-25 20:53:20,10.403764
5103,WM_6688,2018-12-25 04:03:20,10.249346
5104,WM_10205,2019-01-19 08:13:20,8.693735
5105,WM_34373,2019-08-09 05:03:20,3.9497023
5106,WM_14860,2019-02-23 16:33:20,7.7251706
5107,WM_11950,2019-02-02 05:23:20,9.624421
5108,WM_26612,2019-06-11 18:03:20,5.48165
5109,WM_36696,2019-08-26 00:43:20,5.9095445
5110,WM_19151,2019-04-05 20:03:20,4.256118
5111,WM_28771,2019-06-27 14:13:20,2.3591433
5112,WM_32666,2019-07-27 14:53:20,6.4104905
5113,WM_38924,2019-09-12 17:13:20,6.4490843
5114,WM_6771,2018-12-25 17:53:20,11.083276
5115,WM_39098,2019-09-14 06:03:20,3.1165516
5116,WM_39107,2019-09-14 07:33:20,3.1724606
5117,WM_8295,2019-01-05 12:43:20,7.0163474
5118,WM_25979,2019-06-07 02:43:20,5.91956
5119,WM_40081,2019-09-21 20:23:20,8.0433655
5120,WM_12637,2019-02-07 01:23:20,8.147464
5121,WM_28555,2019-06-26 01:23:20,7.5301285
5122,WM_10732,2019-01-23 09:13:20,9.300782
5123,WM_9523,2019-01-14 06:13:20,3.1511412
5124,WM_26178,2019-06-08 16:03:20,5.7933784
5125,WM_33912,2019-08-05 22:23:20,7.6139264
5126,WM_8127,2019-01-04 08:43:20,4.6844473
5127,WM_1428,2018-11-11 06:43:20,2.6084986
5128,WM_418,2018-11-01 03:23:20,4.4151487
5129,WM_7616,2018-12-31 17:03:20,7.548621
5130,WM_17467,2019-03-19 21:53:20,6.334132
5131,WM_37646,2019-09-03 15:43:20,1.7900267
5132,WM_13101,2019-02-10 10:33:20,6.1091285
5133,WM_666,2018-11-05 04:53:20,3.4137828
5134,WM_7362,2018-12-29 22:23:20,9.297246
5135,WM_31589,2019-07-17 20:43:20,7.852509
5136,WM_26949,2019-06-14 08:03:20,3.7855968
5137,WM_32773,2019-07-28 19:33:20,7.788553
5138,WM_619,2018-11-04 18:03:20,1.7571956
5139,WM_10257,2019-01-19 17:03:20,12.889042
5140,WM_31598,2019-07-17 22:13:20,7.78961
5141,WM_6898,2018-12-26 15:43:20,11.235307
5142,WM_11122,2019-01-26 03:13:20,7.9572325
5143,WM_28182,2019-06-23 08:33:20,4.154373
5144,WM_29876,2019-07-05 13:33:20,4.994787
5145,WM_16610,2019-03-11 21:13:20,2.4549215
5146,WM_4751,2018-12-08 20:53:20,4.6214795
5147,WM_33916,2019-08-05 23:03:20,7.6950297
5148,WM_12699,2019-02-07 12:23:20,7.8470254
5149,WM_6401,2018-12-22 22:03:20,9.489151
5150,WM_16925,2019-03-14 08:13:20,7.7551193
5151,WM_5942,2018-12-19 12:03:20,10.251719
5152,WM_7579,2018-12-31 10:53:20,10.845707
5153,WM_1472,2018-11-11 14:03:20,2.4777732
5154,WM_25167,2019-05-31 02:53:20,3.858206
5155,WM_30919,2019-07-13 02:53:20,7.3948364
5156,WM_35747,2019-08-19 09:23:20,4.165408
5157,WM_35434,2019-08-17 05:13:20,5.6570406
5158,WM_29077,2019-06-29 20:53:20,6.748271
5159,WM_8833,2019-01-09 09:23:20,7.973414
5160,WM_8522,2019-01-07 03:53:20,9.021527
5161,WM_27911,2019-06-21 09:13:20,4.4184594
5162,WM_14975,2019-02-24 20:53:20,8.869765
5163,WM_23472,2019-05-17 22:43:20,8.569928
5164,WM_37886,2019-09-05 07:43:20,3.2209458
5165,WM_9826,2019-01-16 11:43:20,8.670542
5166,WM_28839,2019-06-28 03:23:20,4.5488186
5167,WM_26738,2019-06-12 16:33:20,5.4214125
5168,WM_8943,2019-01-10 03:53:20,9.047042
5169,WM_10440,2019-01-20 23:53:20,8.933514
5170,WM_2485,2018-11-22 04:43:20,5.874608
5171,WM_205,2018-10-30 07:43:20,9.174152
5172,WM_28490,2019-06-25 13:53:20,5.956847
5173,WM_24434,2019-05-24 19:23:20,5.3975244
5174,WM_23537,2019-05-18 09:43:20,2.645073
5175,WM_24591,2019-05-25 21:53:20,7.735257
5176,WM_27609,2019-06-19 02:03:20,7.2011576
5177,WM_7571,2018-12-31 09:33:20,10.267936
5178,WM_38070,2019-09-06 14:23:20,3.6326861
5179,WM_13024,2019-02-09 19:43:20,3.8135645
5180,WM_29120,2019-06-30 04:23:20,5.963642
5181,WM_23340,2019-05-17 00:43:20,7.3567095
5182,WM_18564,2019-03-28 00:43:20,3.1928003
5183,WM_36847,2019-08-27 02:13:20,3.2518394
5184,WM_6501,2018-12-23 20:03:20,10.178067
5185,WM_28028,2019-06-22 05:53:20,5.933894
5186,WM_26183,2019-06-08 16:53:20,5.4372005
5187,WM_6340,2018-12-22 10:43:20,10.142169
5188,WM_4496,2018-12-07 01:23:20,12.019787
5189,WM_38880,2019-09-12 09:53:20,5.986506
5190,WM_21000,2019-04-29 18:03:20,4.0088983
5191,WM_30398,2019-07-09 10:13:20,3.7993526
5192,WM_40200,2019-09-22 16:13:20,8.245029
5193,WM_26246,2019-06-09 04:13:20,2.8747187
5194,WM_37989,2019-09-06 00:53:20,8.213072
5195,WM_30155,2019-07-07 13:33:20,3.3588355
5196,WM_23070,2019-05-15 03:43:20,5.3003597
5197,WM_4700,2018-12-08 12:13:20,7.1679516
5198,WM_10172,2019-01-19 02:33:20,10.6648445
5199,WM_39960,2019-09-21 00:13:20,6.1005263
5200,WM_13466,2019-02-13 03:23:20,7.258824
5201,WM_21194,2019-05-01 02:33:20,3.0929704
5202,WM_18479,2019-03-27 10:23:20,3.8083005
5203,WM_37840,2019-09-05 00:03:20,6.302401
5204,WM_22663,2019-05-12 05:33:20,2.4511132
5205,WM_39313,2019-09-15 18:03:20,5.2602916
5206,WM_2707,2018-11-23 19:03:20,4.9866543
5207,WM_20817,2019-04-28 11:33:20,2.643153
5208,WM_22331,2019-05-09 20:13:20,7.017007
5209,WM_14098,2019-02-17 20:03:20,9.682235
5210,WM_21780,2019-05-05 22:33:20,5.6436048
5211,WM_9161,2019-01-11 16:43:20,4.0598774
5212,WM_13039,2019-02-09 22:13:20,5.873131
5213,WM_3972,2018-12-03 05:13:20,3.5121193
5214,WM_40138,2019-09-22 05:53:20,3.7689424
5215,WM_23086,2019-05-15 06:23:20,4.3565364
5216,WM_39759,2019-09-18 20:33:20,7.0606413
5217,WM_1576,2018-11-12 08:33:20,3.0109146
5218,WM_10007,2019-01-17 22:13:20,9.220266
5219,WM_29024,2019-06-29 11:53:20,5.12097
5220,WM_18268,2019-03-25 23:13:20,3.1026547
5221,WM_12418,2019-02-05 12:23:20,7.474383
5222,WM_10502,2019-01-21 10:13:20,9.153579
5223,WM_39555,2019-09-17 10:33:20,1.6652157
5224,WM_7906,2019-01-02 18:03:20,10.92986
5225,WM_30697,2019-07-11 13:23:20,2.5277092
5226,WM_39266,2019-09-15 10:03:20,5.4572043
5227,WM_6651,2018-12-24 21:53:20,9.287136
5228,WM_8472,2019-01-06 19:03:20,7.904005
5229,WM_30609,2019-07-10 21:43:20,6.8938804
5230,WM_5629,2018-12-17 05:23:20,6.537834
5231,WM_36411,2019-08-24 00:53:20,8.621019
5232,WM_21690,2019-05-05 07:33:20,4.8333483
5233,WM_38110,2019-09-06 21:03:20,8.039408
5234,WM_10040,2019-01-18 03:43:20,9.248145
5235,WM_14412,2019-02-20 04:13:20,7.9410787
5236,WM_1456,2018-11-11 11:23:20,4.9718966
5237,WM_31360,2019-07-16 05:53:20,5.6230073
5238,WM_13904,2019-02-16 10:13:20,8.029339
5239,WM_13127,2019-02-10 14:53:20,6.014452
5240,WM_15078,2019-02-25 15:03:20,9.631882
5241,WM_39233,2019-09-15 04:33:20,7.129477
5242,WM_5494,2018-12-16 05:43:20,6.9812117
5243,WM_3119,2018-11-26 18:33:20,3.5003707
5244,WM_12402,2019-02-05 09:43:20,8.987914
5245,WM_36663,2019-08-25 19:13:20,5.4366713
5246,WM_27626,2019-06-19 05:13:20,5.429349
5247,WM_18615,2019-03-28 09:33:20,1.7023547
5248,WM_34108,2019-08-07 07:53:20,4.010112
5249,WM_33032,2019-07-30 16:23:20,5.1381016
5250,WM_27867,2019-06-21 01:33:20,6.5054903
5251,WM_19563,2019-04-09 01:23:20,2.3692677
5252,WM_29749,2019-07-04 15:43:20,6.7111225
5253,WM_13544,2019-02-13 16:33:20,3.6582189
5254,WM_13200,2019-02-11 03:33:20,8.308201
5255,WM_35563,2019-08-18 02:43:20,5.435562
5256,WM_40190,2019-09-22 14:33:20,7.9160957
5257,WM_29383,2019-07-02 01:33:20,7.4067764
5258,WM_18903,2019-04-03 19:53:20,3.88637
5259,WM_19213,2019-04-06 08:13:20,4.658848
5260,WM_23059,2019-05-15 01:53:20,5.982833
5261,WM_6532,2018-12-24 01:13:20,9.976431
5262,WM_36059,2019-08-21 13:33:20,4.0637493
5263,WM_35209,2019-08-15 01:53:20,8.356304
5264,WM_1142,2018-11-08 22:43:20,7.932171
5265,WM_12560,2019-02-06 12:33:20,9.001827
5266,WM_14346,2019-02-19 15:33:20,5.116343
5267,WM_36992,2019-08-28 02:23:20,3.450267
5268,WM_23272,2019-05-16 13:23:20,5.050757
5269,WM_18707,2019-03-29 19:43:20,6.335334
5270,WM_35540,2019-08-17 22:53:20,7.5554347
5271,WM_9870,2019-01-16 20:33:20,9.565681
5272,WM_26669,2019-06-12 05:03:20,5.45254
5273,WM_36802,2019-08-26 18:43:20,3.7588394
5274,WM_993,2018-11-07 20:13:20,1.6978179
5275,WM_22338,2019-05-09 21:23:20,5.134014
5276,WM_9734,2019-01-15 19:53:20,7.1047163
5277,WM_22748,2019-05-12 21:33:20,6.962426
5278,WM_25732,2019-06-05 07:43:20,4.267559
5279,WM_37352,2019-09-01 14:43:20,3.3156981
5280,WM_30232,2019-07-08 02:53:20,7.8950577
5281,WM_7236,2018-12-29 01:23:20,9.074115
5282,WM_19045,2019-04-05 02:23:20,3.7054725
5283,WM_33781,2019-08-04 23:53:20,8.632885
5284,WM_9827,2019-01-16 11:53:20,8.731282
5285,WM_3344,2018-11-28 08:43:20,5.3401475
5286,WM_1982,2018-11-15 06:43:20,5.3866143
5287,WM_34334,2019-08-08 22:23:20,1.2881569
5288,WM_10871,2019-01-24 09:03:20,10.318899
5289,WM_32674,2019-07-27 16:13:20,7.400601
5290,WM_8495,2019-01-06 23:13:20,5.439396
5291,WM_3086,2018-11-26 13:03:20,5.2814727
5292,WM_8718,2019-01-08 13:13:20,7.51995
5293,WM_13000,2019-02-09 15:43:20,4.1396866
5294,WM_8265,2019-01-05 07:43:20,7.3285775
5295,WM_33415,2019-08-02 09:33:20,4.734172
5296,WM_19927,2019-04-18 22:43:20,3.5712762
5297,WM_5937,2018-12-19 11:13:20,9.344207
5298,WM_27310,2019-06-16 21:53:20,7.2034965
5299,WM_8747,2019-01-08 18:03:20,6.0347123
5300,WM_18091,2019-03-24 13:43:20,3.048259
5301,WM_3244,2018-11-27 15:43:20,2.4155784
5302,WM_5150,2018-12-11 19:03:20,4.509222
5303,WM_34566,2019-08-10 14:03:20,5.5168695
5304,WM_17006,2019-03-14 22:23:20,3.7219756
5305,WM_33060,2019-07-30 21:03:20,7.670789
5306,WM_33821,2019-08-05 07:03:20,5.400867
5307,WM_4128,2018-12-04 07:13:20,3.1895187
5308,WM_21576,2019-05-04 12:23:20,2.48701
5309,WM_17098,2019-03-15 17:33:20,3.0192595
5310,WM_29151,2019-06-30 09:33:20,5.120123
5311,WM_22509,2019-05-11 03:53:20,5.3939915
5312,WM_27655,2019-06-19 13:33:20,3.3739228
5313,WM_19230,2019-04-06 11:03:20,2.8982189
5314,WM_5013,2018-12-10 19:03:20,7.401284
5315,WM_16389,2019-03-08 15:23:20,5.4069123
5316,WM_35792,2019-08-19 17:03:20,2.3192353
5317,WM_37576,2019-09-03 04:03:20,6.6813912
5318,WM_812,2018-11-06 06:53:20,4.506602
5319,WM_27464,2019-06-18 00:53:20,8.147563
5320,WM_10308,2019-01-20 01:33:20,9.690502
5321,WM_20979,2019-04-29 14:33:20,3.0791469
5322,WM_36942,2019-08-27 18:03:20,2.4409122
5323,WM_4911,2018-12-10 02:03:20,11.025625
5324,WM_23864,2019-05-20 16:53:20,6.0141625
5325,WM_5825,2018-12-18 16:23:20,8.556688
5326,WM_24530,2019-05-25 11:43:20,4.486557
5327,WM_14530,2019-02-21 02:33:20,10.517698
5328,WM_24140,2019-05-22 15:03:20,4.4295855
5329,WM_35230,2019-08-15 05:23:20,7.0353947
5330,WM_35924,2019-08-20 15:03:20,4.6809616
5331,WM_39143,2019-09-14 13:33:20,2.4900336
5332,WM_29060,2019-06-29 18:03:20,7.542851
5333,WM_8037,2019-01-03 16:03:20,7.87113
5334,WM_11598,2019-01-30 17:23:20,16.460836
5335,WM_27811,2019-06-20 16:13:20,4.138177
5336,WM_21406,2019-05-02 13:53:20,2.4415307
5337,WM_16302,2019-03-08 00:03:20,8.977172
5338,WM_13930,2019-02-16 14:33:20,8.535451
5339,WM_19286,2019-04-06 21:53:20,6.215604
5340,WM_17960,2019-03-23 13:03:20,4.260872
5341,WM_20264,2019-04-23 03:23:20,3.3065279
5342,WM_8834,2019-01-09 09:33:20,8.365065
5343,WM_15070,2019-02-25 13:43:20,10.336195
5344,WM_322,2018-10-31 11:13:20,10.666921
5345,WM_30083,2019-07-07 01:13:20,3.1608448
5346,WM_11696,2019-01-31 10:03:20,8.564829
5347,WM_38050,2019-09-06 11:03:20,4.384127
5348,WM_18110,2019-03-24 16:53:20,3.2281501
5349,WM_18891,2019-04-03 16:23:20,2.6789453
5350,WM_27163,2019-06-15 20:33:20,6.7098317
5351,WM_26063,2019-06-07 16:53:20,4.7665815
5352,WM_26230,2019-06-09 01:13:20,5.6397886
5353,WM_1906,2018-11-14 17:13:20,1.5118328
5354,WM_16329,2019-03-08 04:43:20,9.050905
5355,WM_14821,2019-02-23 10:03:20,3.8446352
5356,WM_16237,2019-03-07 13:13:20,6.017393
5357,WM_5546,2018-12-16 15:23:20,4.1662216
5358,WM_2579,2018-11-22 21:03:20,13.035875
5359,WM_26423,2019-06-10 10:13:20,4.511594
5360,WM_9347,2019-01-12 23:53:20,5.9217114
5361,WM_8335,2019-01-05 19:23:20,6.619424
5362,WM_11063,2019-01-25 17:23:20,13.147029
5363,WM_6849,2018-12-26 07:23:20,6.2427716
5364,WM_36889,2019-08-27 09:13:20,2.3148994
5365,WM_20045,2019-04-19 19:53:20,4.872788
5366,WM_30076,2019-07-07 00:03:20,4.2103024
5367,WM_17343,2019-03-18 23:33:20,4.8491564
5368,WM_6526,2018-12-24 00:13:20,8.643912
5369,WM_20339,2019-04-25 01:23:20,6.4030232
5370,WM_8706,2019-01-08 11:13:20,6.8448434
5371,WM_34,2018-10-29 02:43:20,5.740631
5372,WM_18831,2019-04-02 11:43:20,1.6575425
5373,WM_14612,2019-02-21 16:13:20,9.600837
5374,WM_27651,2019-06-19 12:43:20,3.3496547
5375,WM_2513,2018-11-22 09:33:20,5.8551464
5376,WM_10357,2019-01-20 10:03:20,9.153499
5377,WM_11393,2019-01-29 06:43:20,11.532019
5378,WM_38936,2019-09-12 19:13:20,6.03129
5379,WM_2142,2018-11-16 09:53:20,8.50365
5380,WM_11607,2019-01-30 18:53:20,14.9299135
5381,WM_16891,2019-03-14 01:33:20,3.8216934
5382,WM_26989,2019-06-14 14:43:20,5.686907
5383,WM_8033,2019-01-03 15:23:20,7.023143
5384,WM_32814,2019-07-29 02:33:20,8.594493
5385,WM_13841,2019-02-15 23:03:20,7.5404315
5386,WM_26275,2019-06-09 09:03:20,2.5359855
5387,WM_22079,2019-05-08 00:33:20,5.709742
5388,WM_31696,2019-07-18 15:23:20,3.414738
5389,WM_27008,2019-06-14 17:53:20,6.109939
5390,WM_8206,2019-01-04 21:53:20,8.936188
5391,WM_20898,2019-04-29 01:03:20,3.6497886
5392,WM_18052,2019-03-24 06:43:20,4.955056
5393,WM_37268,2019-09-01 00:43:20,8.13321
5394,WM_33804,2019-08-05 03:43:20,7.3039665
5395,WM_5365,2018-12-15 08:03:20,5.490328
5396,WM_25745,2019-06-05 09:53:20,4.141978
5397,WM_22972,2019-05-14 11:13:20,5.2333903
5398,WM_14953,2019-02-24 17:13:20,9.799271
5399,WM_27922,2019-06-21 11:03:20,7.382029
5400,WM_38039,2019-09-06 09:13:20,2.94193
5401,WM_10386,2019-01-20 14:53:20,13.456188
5402,WM_14318,2019-02-19 10:53:20,4.902087
5403,WM_16254,2019-03-07 16:03:20,6.837916
5404,WM_5222,2018-12-12 07:03:20,7.788862
5405,WM_18810,2019-04-01 13:03:20,1.8873192
5406,WM_28891,2019-06-28 12:03:20,2.512173
5407,WM_12510,2019-02-06 04:13:20,10.867432
5408,WM_5826,2018-12-18 16:33:20,6.287565
5409,WM_20370,2019-04-25 06:33:20,4.2905674
5410,WM_6271,2018-12-21 23:13:20,10.715233
5411,WM_912,2018-11-07 02:23:20,4.112646
5412,WM_32544,2019-07-26 18:13:20,7.3965306
5413,WM_7530,2018-12-31 02:33:20,10.333239
5414,WM_38609,2019-09-10 12:43:20,3.4585838
5415,WM_36208,2019-08-22 14:33:20,5.421084
5416,WM_5760,2018-12-18 04:13:20,7.452922
5417,WM_26710,2019-06-12 11:53:20,5.083905
5418,WM_26620,2019-06-11 19:23:20,5.059887
5419,WM_19100,2019-04-05 11:33:20,1.8407574
5420,WM_22603,2019-05-11 19:33:20,5.0663676
5421,WM_18880,2019-04-03 13:53:20,2.3474598
5422,WM_35041,2019-08-13 21:53:20,9.238001
5423,WM_34172,2019-08-07 18:43:20,5.3718715
5424,WM_1662,2018-11-12 22:53:20,3.8469872
5425,WM_24459,2019-05-24 23:33:20,5.81493
5426,WM_31067,2019-07-14 04:13:20,5.6719375
5427,WM_31066,2019-07-14 04:03:20,5.9667535
5428,WM_3309,2018-11-28 02:53:20,5.7640576
5429,WM_23751,2019-05-19 22:03:20,7.3470263
5430,WM_38895,2019-09-12 12:23:20,3.5044315
5431,WM_15586,2019-03-01 04:33:20,10.125165
5432,WM_11406,2019-01-29 08:53:20,10.489473
5433,WM_393,2018-10-31 23:13:20,5.13879
5434,WM_24184,2019-05-22 22:23:20,7.5316367
5435,WM_7433,2018-12-30 10:23:20,8.516191
5436,WM_36119,2019-08-21 23:33:20,8.087656
5437,WM_31244,2019-07-15 09:53:20,6.645676
5438,WM_23245,2019-05-16 08:53:20,5.475754
5439,WM_9445,2019-01-13 16:23:20,7.685527
5440,WM_26096,2019-06-07 22:23:20,5.816542
5441,WM_32029,2019-07-21 00:33:20,6.984056
5442,WM_30444,2019-07-09 17:53:20,7.0939684
5443,WM_5344,2018-12-15 04:03:20,4.701164
5444,WM_14675,2019-02-22 02:43:20,10.707354
5445,WM_38416,2019-09-09 00:03:20,9.055561
5446,WM_26442,2019-06-10 13:23:20,6.268576
5447,WM_19500,2019-04-08 12:23:20,5.546082
5448,WM_2052,2018-11-15 18:33:20,2.5107288
5449,WM_28147,2019-06-23 02:23:20,8.240145
5450,WM_23403,2019-05-17 11:13:20,4.748404
5451,WM_543,2018-11-02 01:03:20,4.7730236
5452,WM_18793,2019-03-31 17:23:20,3.4355915
5453,WM_21407,2019-05-02 14:03:20,1.6503464
5454,WM_19292,2019-04-06 22:53:20,6.305812
5455,WM_15893,2019-03-04 23:43:20,8.190794
5456,WM_23358,2019-05-17 03:43:20,5.5259533
5457,WM_34987,2019-08-13 12:53:20,5.650099
5458,WM_25207,2019-05-31 10:13:20,3.6319427
5459,WM_20606,2019-04-27 00:23:20,6.639538
5460,WM_15715,2019-03-02 02:23:20,9.976213
5461,WM_26481,2019-06-10 19:53:20,7.7227554
5462,WM_27217,2019-06-16 05:53:20,6.309337
5463,WM_17644,2019-03-21 03:33:20,3.086884
5464,WM_8934,2019-01-10 02:23:20,8.808895
5465,WM_14371,2019-02-19 19:53:20,1.5285907
5466,WM_22676,2019-05-12 07:43:20,4.036965
5467,WM_22980,2019-05-14 12:33:20,5.003003
5468,WM_13645,2019-02-14 10:03:20,9.054291
5469,WM_11601,2019-01-30 17:53:20,14.554236
5470,WM_24564,2019-05-25 17:23:20,6.85143
5471,WM_24218,2019-05-23 04:03:20,4.6028204
5472,WM_30389,2019-07-09 08:43:20,2.686229
5473,WM_22553,2019-05-11 11:13:20,2.2017298
5474,WM_4082,2018-12-03 23:33:20,3.3990035
5475,WM_6196,2018-12-21 06:23:20,10.464693
5476,WM_39464,2019-09-16 19:23:20,5.556773
5477,WM_36698,2019-08-26 01:03:20,5.9344783
5478,WM_26012,2019-06-07 08:23:20,3.8837378
5479,WM_3786,2018-12-01 17:03:20,3.2226896
5480,WM_20260,2019-04-23 02:43:20,3.3922527
5481,WM_27558,2019-06-18 17:13:20,4.0889664
5482,WM_3188,2018-11-27 06:23:20,8.274574
5483,WM_36748,2019-08-26 09:23:20,2.2723794
5484,WM_17057,2019-03-15 07:33:20,5.1398973
5485,WM_6716,2018-12-25 08:43:20,8.804493
5486,WM_2247,2018-11-17 03:23:20,6.259977
5487,WM_38891,2019-09-12 11:43:20,3.1061056
5488,WM_32725,2019-07-28 01:53:20,8.209381
5489,WM_19031,2019-04-05 00:03:20,2.1174889
5490,WM_22561,2019-05-11 12:33:20,3.3329036
5491,WM_10371,2019-01-20 12:23:20,12.101118
5492,WM_26005,2019-06-07 07:03:20,3.498255
5493,WM_33452,2019-08-02 15:43:20,2.4838696
5494,WM_1301,2018-11-10 08:53:20,3.8168826
5495,WM_8120,2019-01-04 07:03:20,4.879371
5496,WM_27573,2019-06-18 19:53:20,5.4978547
5497,WM_20354,2019-04-25 03:53:20,5.80876
5498,WM_14808,2019-02-23 07:53:20,5.5747046
5499,WM_19754,2019-04-16 22:23:20,6.6779146
5500,WM_31347,2019-07-16 03:33:20,5.943942
